Date,investment_pct_gdp,investment_pct_gdp_MA30
2000-01-19,11.79,
2000-01-19,11.88,
2000-01-19,11.97,
2000-01-19,12.05,
2000-01-19,12.13,
2000-01-19,12.2,
2000-01-19,12.34,
2000-01-19,12.5,
2000-01-20,14.04,
2000-01-20,13.92,
2000-01-20,13.8,
2000-01-20,13.68,
2000-01-20,13.54,
2000-01-20,13.1,
2000-01-20,13.25,
2000-01-20,12.96,
2000-01-20,12.82,
2000-01-20,12.66,
2000-01-20,13.4,
2000-01-21,14.01,
2000-01-21,13.74,
2000-01-21,13.81,
2000-01-21,13.91,
2000-01-21,14.11,
2000-01-21,14.24,
2000-01-21,14.23,
2000-01-21,14.18,
2000-01-21,14.11,
2000-01-21,14.17,
2000-01-22,14.58,13.304
2000-01-22,14.49,13.394
2000-01-22,14.36,13.476666666666667
2000-01-22,14.2,13.551
2000-01-22,14.05,13.617666666666668
2000-01-22,13.84,13.674666666666667
2000-01-22,13.76,13.726666666666667
2000-01-22,13.69,13.771666666666667
2000-01-22,13.69,13.811333333333332
2000-01-22,13.92,13.807333333333334
2000-01-23,15.2,13.85
2000-01-23,15.64,13.911333333333333
2000-01-23,15.47,13.971
2000-01-23,15.3,14.029666666666667
2000-01-23,15.15,14.098
2000-01-23,15.0,14.156333333333333
2000-01-23,15.09,14.227333333333336
2000-01-23,14.89,14.296333333333333
2000-01-23,14.8,14.367666666666668
2000-01-23,14.69,14.410666666666666
2000-01-24,17.79,14.536666666666665
2000-01-24,17.65,14.667000000000002
2000-01-24,17.5,14.790000000000001
2000-01-24,17.36,14.905
2000-01-24,17.21,15.008333333333333
2000-01-24,16.92,15.097666666666665
2000-01-24,16.63,15.177666666666669
2000-01-24,16.35,15.25
2000-01-24,16.15,15.318000000000001
2000-01-24,15.98,15.378333333333332
2000-01-24,15.81,15.419333333333332
2000-01-25,16.37,15.482
2000-01-25,16.68,15.559333333333333
2000-01-25,16.99,15.652333333333333
2000-01-25,17.3,15.760666666666667
2000-01-25,17.86,15.894666666666666
2000-01-25,17.94,16.034
2000-01-25,17.9,16.174333333333333
2000-01-25,17.97,16.317
2000-01-25,17.93,16.450666666666667
2000-01-25,17.62,16.531333333333333
2000-01-26,14.03,16.477666666666668
2000-01-26,16.05,16.497
2000-01-26,15.56,16.505666666666666
2000-01-26,14.97,16.499666666666666
2000-01-26,14.38,16.479
2000-01-26,13.93,16.44033333333333
2000-01-26,13.63,16.398333333333333
2000-01-26,13.35,16.35
2000-01-26,13.39,16.306666666666665
2000-01-26,13.71,16.170666666666666
2000-01-27,17.56,16.167666666666666
2000-01-27,17.24,16.159
2000-01-27,17.96,16.179
2000-01-27,17.87,16.201
2000-01-27,16.93,16.201333333333334
2000-01-27,16.29,16.19
2000-01-27,16.61,16.198666666666668
2000-01-27,15.74,16.185
2000-01-27,15.1,16.15566666666667
2000-01-27,14.47,16.111
2000-01-28,15.12,16.069333333333333
2000-01-28,15.72,16.037333333333333
2000-01-28,16.06,16.006333333333334
2000-01-28,16.41,15.976666666666665
2000-01-28,16.76,15.940000000000001
2000-01-28,17.45,15.923666666666668
2000-01-28,17.8,15.920333333333334
2000-01-28,17.85,15.916333333333334
2000-01-28,17.91,15.915666666666668
2000-01-28,17.1,15.898333333333333
2000-01-29,13.81,15.890999999999998
2000-01-29,15.9,15.886000000000001
2000-01-29,15.15,15.872333333333334
2000-01-29,14.41,15.853666666666667
2000-01-29,13.43,15.822000000000001
2000-01-29,13.07,15.793333333333333
2000-01-29,12.83,15.766666666666667
2000-01-29,13.09,15.758000000000001
2000-01-29,13.42,15.758999999999999
2000-01-29,13.84,15.763333333333334
2000-01-29,14.48,15.660666666666666
2000-01-30,16.92,15.65
2000-01-30,17.17,15.623666666666669
2000-01-30,17.43,15.609000000000002
2000-01-30,17.69,15.634333333333334
2000-01-30,17.86,15.686666666666667
2000-01-30,17.94,15.731
2000-01-30,17.6,15.793000000000001
2000-01-30,17.22,15.863666666666667
2000-01-30,16.85,15.943000000000001
2000-01-30,16.47,15.988000000000001
2000-01-31,15.62,15.984666666666667
2000-01-31,15.78,15.975333333333333
2000-01-31,15.84,15.956333333333335
2000-01-31,15.9,15.927666666666665
2000-01-31,15.96,15.877999999999998
2000-01-31,16.28,15.827333333333334
2000-01-31,16.44,15.780333333333335
2000-01-31,16.6,15.736666666666668
2000-01-31,16.76,15.725333333333335
2000-01-31,16.11,15.802000000000001
2000-02-01,14.55,15.757
