Date,gdp_per_capita,gdp_per_capita_MA30
2000-01-19,18503.56,
2000-01-19,18496.44,
2000-01-19,18489.32,
2000-01-19,18485.75,
2000-01-19,18478.63,
2000-01-19,18475.07,
2000-01-19,18464.39,
2000-01-19,18450.14,
2000-01-20,17613.25,
2000-01-20,17745.01,
2000-01-20,17880.34,
2000-01-20,17997.86,
2000-01-20,18069.09,
2000-01-20,18286.32,
2000-01-20,18215.1,
2000-01-20,18361.11,
2000-01-20,18425.21,
2000-01-20,18439.46,
2000-01-20,18140.31,
2000-01-21,17563.39,
2000-01-21,17887.46,
2000-01-21,17791.31,
2000-01-21,17677.35,
2000-01-21,17474.36,
2000-01-21,17385.33,
2000-01-21,17356.84,
2000-01-21,17449.43,
2000-01-21,17520.66,
2000-01-21,17417.38,
2000-01-22,17933.76,18015.787666666667
2000-01-22,17955.13,17997.506666666664
2000-01-22,17994.3,17980.768666666667
2000-01-22,18040.6,17965.81133333333
2000-01-22,18079.77,17952.278666666665
2000-01-22,18118.95,17940.28933333333
2000-01-22,18061.97,17926.519333333334
2000-01-22,18004.99,17911.206000000002
2000-01-22,17948.01,17894.468333333334
2000-01-22,18108.26,17910.968666666668
2000-01-23,18599.72,17939.459
2000-01-23,18923.79,17974.240666666665
2000-01-23,18849.0,18002.612
2000-01-23,18752.85,18025.404
2000-01-23,18443.02,18030.627333333334
2000-01-23,18215.1,18030.62733333333
2000-01-23,18293.45,18028.372
2000-01-23,18136.75,18018.756666666668
2000-01-23,18058.4,18006.054666666667
2000-01-23,17980.06,18000.713
2000-01-24,18656.7,18037.156666666666
2000-01-24,18702.99,18064.341
2000-01-24,18749.29,18096.273666666664
2000-01-24,18795.58,18133.548000000003
2000-01-24,18852.56,18179.488
2000-01-24,18923.79,18230.770000000004
2000-01-24,18991.45,18285.256999999998
2000-01-24,19051.99,18338.675666666666
2000-01-24,19087.61,18390.907333333333
2000-01-24,19076.92,18446.225333333332
2000-01-24,19002.14,18481.838
2000-01-25,18410.97,18497.032666666666
2000-01-25,18421.65,18511.277666666665
2000-01-25,18435.9,18524.454333333335
2000-01-25,18446.58,18536.68133333333
2000-01-25,18482.19,18548.789333333334
2000-01-25,18528.49,18564.340000000004
2000-01-25,18503.56,18580.959
2000-01-25,18564.1,18601.495333333332
2000-01-25,18610.4,18618.233333333334
2000-01-25,18460.83,18613.60366666667
2000-01-26,18646.01,18604.344333333334
2000-01-26,18400.28,18589.387
2000-01-26,18403.85,18577.753666666667
2000-01-26,18407.41,18576.566666666666
2000-01-26,18410.97,18583.095666666668
2000-01-26,18414.53,18587.131666666664
2000-01-26,18457.26,18597.815333333332
2000-01-26,18507.12,18612.772666666668
2000-01-26,18549.86,18631.766
2000-01-26,18596.15,18629.74766666667
2000-01-27,18938.03,18637.582333333332
2000-01-27,19023.5,18646.72266666667
2000-01-27,18763.53,18645.654333333332
2000-01-27,18852.56,18645.654333333332
2000-01-27,19062.68,18650.284
2000-01-27,18959.4,18649.215666666667
2000-01-27,19019.94,18648.147333333334
2000-01-27,18866.81,18640.787333333334
