Date,gdp_per_capita,gdp_per_capita_MA30
2000-01-19,19393.16,
2000-01-19,19381.77,
2000-01-19,19367.52,
2000-01-19,19356.13,
2000-01-19,19344.73,
2000-01-19,19333.33,
2000-01-19,19316.24,
2000-01-19,19290.6,
2000-01-20,18398.86,
2000-01-20,18529.91,
2000-01-20,18663.82,
2000-01-20,18777.78,
2000-01-20,18860.4,
2000-01-20,19094.02,
2000-01-20,19017.09,
2000-01-20,19173.79,
2000-01-20,19245.01,
2000-01-20,19267.81,
2000-01-20,18937.32,
2000-01-21,18336.18,
2000-01-21,18683.76,
2000-01-21,18555.56,
2000-01-21,18444.44,
2000-01-21,18250.71,
2000-01-21,18173.79,
2000-01-21,18142.45,
2000-01-21,18239.32,
2000-01-21,18304.84,
2000-01-21,18193.73,
2000-01-22,20316.24,18879.677000000003
2000-01-22,20213.68,18907.027666666665
2000-01-22,20022.79,18928.395
2000-01-22,19823.36,18943.58966666667
2000-01-22,19623.93,18952.516333333333
2000-01-22,19301.99,18951.091666666667
2000-01-22,19148.15,18944.918999999998
2000-01-22,18994.3,18934.18766666667
2000-01-22,18837.61,18919.088
2000-01-22,19464.39,18954.605666666666
2000-01-23,19740.74,18994.966666666667
2000-01-23,19290.6,19015.859333333334
2000-01-23,19398.86,19036.561999999998
2000-01-23,19527.07,19058.784333333333
2000-01-23,19957.26,19087.559
2000-01-23,20273.5,19129.439333333336
2000-01-23,20165.24,19162.487666666668
2000-01-23,20384.62,19200.474666666665
2000-01-23,20475.78,19240.740333333335
2000-01-23,20415.95,19290.028
2000-01-24,19267.81,19321.082333333336
2000-01-24,19185.19,19337.79666666667
2000-01-24,19102.56,19356.030000000002
2000-01-24,19019.94,19375.213333333333
2000-01-24,18962.96,19398.954999999998
2000-01-24,18940.17,19424.501
2000-01-24,18917.38,19450.332
2000-01-24,18900.28,19472.364
2000-01-24,18968.66,19494.49133333333
2000-01-24,19076.92,19523.931
2000-01-24,19185.19,19486.22933333333
2000-01-25,20131.05,19483.475
2000-01-25,20159.54,19488.033333333333
2000-01-25,20091.17,19496.960333333333
2000-01-25,20019.94,19510.160666666667
2000-01-25,19823.36,19527.539666666664
2000-01-25,19538.46,19540.55
2000-01-25,19680.91,19563.436999999998
2000-01-25,19433.05,19583.285
2000-01-25,19350.43,19579.48633333333
2000-01-25,19948.72,19586.418999999998
2000-01-26,19435.9,19591.262333333332
2000-01-26,20076.92,19613.864333333335
2000-01-26,20011.4,19630.00866666667
2000-01-26,19900.28,19628.10933333333
2000-01-26,19792.02,19612.059999999998
2000-01-26,19683.76,19596.010666666665
2000-01-26,19626.78,19570.749333333333
2000-01-26,19569.8,19540.55
2000-01-26,19515.67,19510.540666666664
2000-01-26,19461.54,19516.998333333333
2000-01-27,19484.33,19526.969666666664
2000-01-27,19532.76,19541.309666666664
2000-01-27,19381.77,19553.370666666666
2000-01-27,19433.05,19569.040333333334
2000-01-27,19584.05,19590.503
2000-01-27,19555.56,19611.77566666667
2000-01-27,19578.35,19634.378
2000-01-27,19521.37,19652.80166666667
2000-01-27,19487.18,19666.477
2000-01-27,19452.99,19675.403666666665
2000-01-28,19384.62,19650.522666666668
2000-01-28,19256.41,19620.41833333333
2000-01-28,19159.54,19589.364
2000-01-28,19065.53,19557.550333333333
2000-01-28,18977.21,19529.345333333335
2000-01-28,19022.79,19512.156333333336
2000-01-28,19099.72,19492.783333333333
2000-01-28,19199.43,19484.996
2000-01-28,19299.15,19483.286666666667
2000-01-28,18971.51,19450.713
2000-01-29,20048.43,19471.130666666668
2000-01-29,19621.08,19455.935999999998
2000-01-29,19786.32,19448.433333333334
2000-01-29,19954.42,19450.238
2000-01-29,20133.9,19461.634000000002
2000-01-29,20190.88,19478.538
2000-01-29,20119.66,19494.967333333334
2000-01-29,20025.64,19510.162
2000-01-29,19928.77,19523.931999999997
2000-01-29,19760.68,19533.903333333332
2000-01-29,19572.65,19536.847333333335
2000-01-30,19102.56,19522.50733333333
2000-01-30,19074.07,19512.250666666667
2000-01-30,19045.58,19499.335
2000-01-30,19019.94,19480.531333333336
2000-01-30,19028.49,19462.962333333333
2000-01-30,19113.96,19447.482666666667
2000-01-30,19196.58,19436.656333333332
2000-01-30,19279.2,19429.72366666667
2000-01-30,19364.67,19426.77966666666
2000-01-30,19452.99,19429.058666666668
2000-01-31,19000.0,19420.51166666667
2000-01-31,19028.49,19416.143333333333
2000-01-31,19056.98,19415.858333333334
2000-01-31,19088.32,19419.561999999998
2000-01-31,19113.96,19422.601000000002
2000-01-31,19145.3,19424.120333333332
2000-01-31,19153.85,19422.601
2000-01-31,19139.6,19417.28266666667
2000-01-31,19125.36,19422.411000000004
2000-01-31,19131.05,19391.831666666665
2000-02-01,19282.05,19380.53066666667
2000-02-01,18991.45,19354.034999999996
2000-02-01,19045.58,19323.740333333335
2000-02-01,19099.72,19289.267666666667
2000-02-01,19153.85,19254.7
2000-02-01,19207.98,19224.310666666664
2000-02-01,19390.31,19203.132999999998
2000-02-01,19498.58,19188.79333333333
2000-02-01,19598.29,19183.380333333334
2000-02-01,19655.27,19186.134333333335
2000-02-02,19686.61,19205.60266666667
2000-02-02,19826.21,19230.674
2000-02-02,19623.93,19249.952333333335
2000-02-02,19655.27,19271.13
2000-02-02,19726.5,19294.397
2000-02-02,19712.25,19314.340000000004
