Date,poverty_rate,poverty_rate_MA30
2000-01-19,25.64,
2000-01-19,25.81,
2000-01-19,25.99,
2000-01-19,26.15,
2000-01-19,26.32,
2000-01-19,26.47,
2000-01-19,26.74,
2000-01-19,27.07,
2000-01-20,25.51,
2000-01-20,25.98,
2000-01-20,26.49,
2000-01-20,26.98,
2000-01-20,27.29,
2000-01-20,27.96,
2000-01-20,27.79,
2000-01-20,27.84,
2000-01-20,27.67,
2000-01-20,27.39,
2000-01-20,27.54,
2000-01-21,24.51,
2000-01-21,24.82,
2000-01-21,24.74,
2000-01-21,24.63,
2000-01-21,24.39,
2000-01-21,24.75,
2000-01-21,24.51,
2000-01-21,25.01,
2000-01-21,25.26,
2000-01-21,24.34,
2000-01-22,24.37,25.99866666666667
2000-01-22,24.42,25.958000000000002
2000-01-22,24.51,25.914666666666665
2000-01-22,24.62,25.869000000000003
2000-01-22,24.72,25.82133333333333
2000-01-22,24.88,25.773333333333333
2000-01-22,24.93,25.721999999999998
2000-01-22,24.94,25.662
2000-01-22,24.88,25.589000000000002
2000-01-22,24.82,25.565999999999995
2000-01-23,24.33,25.511000000000003
2000-01-23,24.46,25.443333333333335
2000-01-23,24.41,25.357666666666667
2000-01-23,24.36,25.26
2000-01-23,24.29,25.137666666666668
2000-01-23,24.23,25.019000000000002
2000-01-23,24.26,24.89966666666667
2000-01-23,24.21,24.784333333333333
2000-01-23,24.26,24.68
2000-01-23,24.32,24.57266666666667
2000-01-24,25.27,24.598000000000003
2000-01-24,25.16,24.609333333333332
2000-01-24,25.05,24.619666666666664
2000-01-24,24.95,24.630333333333333
2000-01-24,24.85,24.645666666666667
2000-01-24,24.78,24.646666666666665
2000-01-24,24.71,24.653333333333332
2000-01-24,24.65,24.641333333333332
2000-01-24,24.59,24.619000000000003
2000-01-24,24.55,24.625999999999998
2000-01-24,24.5,24.630333333333333
2000-01-25,26.24,24.691
2000-01-25,26.22,24.748
2000-01-25,26.14,24.79866666666667
2000-01-25,26.07,24.843666666666664
2000-01-25,25.9,24.877666666666666
2000-01-25,25.61,24.900333333333332
2000-01-25,25.76,24.927666666666667
2000-01-25,25.48,24.947666666666667
2000-01-25,25.36,24.965666666666667
2000-01-25,25.99,25.021
2000-01-26,25.28,25.048333333333332
2000-01-26,26.2,25.108
2000-01-26,26.14,25.167333333333332
2000-01-26,26.08,25.227
2000-01-26,26.03,25.287
2000-01-26,25.93,25.342666666666666
2000-01-26,25.79,25.395333333333333
2000-01-26,25.66,25.442
2000-01-26,25.53,25.48233333333333
2000-01-26,25.41,25.487000000000002
2000-01-27,23.97,25.447333333333333
2000-01-27,24.12,25.416333333333334
2000-01-27,23.7,25.374666666666666
2000-01-27,23.84,25.341
2000-01-27,24.26,25.323666666666668
2000-01-27,24.54,25.317999999999998
2000-01-27,24.4,25.309666666666665
2000-01-27,24.72,25.314
2000-01-27,24.93,25.326666666666664
2000-01-27,25.12,25.34733333333333
2000-01-28,24.89,25.30233333333333
2000-01-28,24.48,25.24433333333333
2000-01-28,24.25,25.18133333333333
2000-01-28,24.03,25.113333333333337
2000-01-28,23.81,25.043666666666663
2000-01-28,23.41,24.970333333333333
2000-01-28,23.44,24.892999999999997
2000-01-28,23.53,24.828
2000-01-28,23.61,24.76966666666667
2000-01-28,23.59,24.689666666666668
2000-01-29,25.87,24.709333333333337
2000-01-29,24.5,24.65266666666667
2000-01-29,24.98,24.614
2000-01-29,25.47,24.593666666666664
2000-01-29,26.11,24.596333333333334
2000-01-29,26.35,24.610333333333337
2000-01-29,26.47,24.633
