Date,renewable_energy_pct,income_inequality_gini,renewable_energy_pct_MA30,income_inequality_gini_MA30
2000-01-18,13.98,42.82,,
2000-01-19,2.96,42.87,,
2000-01-20,10.74,41.62,,
2000-01-21,13.47,36.39,,
2000-01-22,5.97,31.9,,
2000-01-23,13.61,42.31,,
2000-01-24,13.84,35.37,,
2000-01-25,14.31,38.52,,
2000-01-26,11.39,40.0,,
2000-01-27,11.9,35.6,,
2000-01-28,13.33,37.41,,
2000-01-29,15.88,40.88,,
2000-01-30,16.57,36.25,,
2000-01-31,16.9,37.36,,
2000-02-01,10.79,41.67,,
2000-02-02,12.08,35.93,,
2000-02-03,9.44,39.26,,
2000-02-04,4.58,43.19,,
2000-02-05,9.86,41.81,,
2000-02-06,14.17,43.56,,
2000-02-07,11.81,48.29,,
2000-02-08,10.83,40.51,,
2000-02-09,16.81,40.51,,
2000-02-10,11.2,46.99,,
2000-02-11,5.79,33.98,,
2000-02-12,4.72,29.17,,
2000-02-13,7.96,45.93,,
2000-02-14,15.28,47.78,,
2000-02-15,11.85,38.15,,
2000-02-16,16.53,40.65,11.618333333333334,39.88933333333333
2000-02-17,12.78,42.22,11.578333333333331,39.86933333333334
2000-02-18,2.82,41.34,11.573666666666666,39.818333333333335
2000-02-19,6.39,46.57,11.428666666666667,39.983333333333334
2000-02-20,12.64,43.94,11.401000000000002,40.235
2000-02-21,9.81,46.94,11.529,40.73633333333334
2000-02-22,14.07,39.58,11.544333333333332,40.64533333333333
2000-02-23,10.0,40.6,11.416333333333334,40.81966666666666
2000-02-24,9.03,33.56,11.240333333333332,40.654333333333334
2000-02-25,12.08,38.19,11.263333333333334,40.594
2000-02-26,15.32,46.76,11.377333333333333,40.965999999999994
2000-02-27,16.11,41.34,11.47,41.097
2000-02-28,15.69,39.77,11.463666666666667,41.059999999999995
2000-02-29,12.69,32.36,11.334333333333335,40.93033333333333
2000-03-01,6.48,45.6,10.986999999999998,41.205000000000005
2000-03-02,7.59,47.08,10.880333333333335,41.38533333333333
2000-03-03,9.54,33.19,10.795666666666666,41.294
2000-03-04,14.07,36.11,10.949999999999998,41.18899999999999
2000-03-05,13.19,40.93,11.236999999999998,41.11366666666667
2000-03-06,14.21,31.99,11.382,40.78633333333333
2000-03-07,6.48,42.27,11.125666666666667,40.74333333333333
2000-03-08,6.2,37.73,10.938666666666668,40.391333333333336
2000-03-09,14.54,48.7,11.062333333333331,40.66433333333334
2000-03-10,15.74,49.12,11.026666666666666,40.95133333333333
2000-03-11,10.05,44.35,10.988333333333333,40.86333333333334
2000-03-12,7.04,38.75,11.030000000000001,41.022333333333336
2000-03-13,8.84,33.19,11.167333333333334,41.15633333333333
2000-03-14,7.41,40.51,11.149000000000001,40.97566666666667
2000-03-15,9.49,41.2,10.956,40.75633333333333
2000-03-16,10.14,37.08,10.899000000000001,40.72066666666667
2000-03-17,14.58,37.59,10.834,40.61866666666666
2000-03-18,10.97,33.1,10.773666666666667,40.31466666666666
2000-03-19,17.22,34.68,11.253666666666668,40.092666666666666
2000-03-20,16.76,38.56,11.599333333333332,39.82566666666666
2000-03-21,9.77,45.19,11.503666666666668,39.867333333333335
2000-03-22,8.01,39.31,11.443666666666667,39.61299999999999
2000-03-23,6.81,37.73,11.201666666666666,39.55133333333333
2000-03-24,4.54,38.38,11.019666666666666,39.47733333333334
2000-03-25,8.66,43.75,11.007333333333333,39.817
2000-03-26,6.99,41.85,10.837666666666667,39.939
2000-03-27,1.11,33.24,10.364,39.48833333333334
2000-03-28,4.12,35.56,9.964333333333334,39.29566666666666
2000-03-29,14.68,35.19,9.930666666666665,39.143
2000-03-30,16.39,32.87,10.054,39.160000000000004
2000-03-31,8.19,38.66,10.111,38.928666666666665
2000-04-01,1.48,43.66,9.907333333333332,38.81466666666667
2000-04-02,4.44,43.56,9.737333333333334,39.160333333333334
2000-04-03,12.45,48.06,9.683333333333335,39.55866666666667
2000-04-04,10.93,38.52,9.608,39.47833333333333
2000-04-05,3.7,41.3,9.257666666666667,39.78866666666667
2000-04-06,0.0,35.83,9.041666666666666,39.574
2000-04-07,6.06,47.04,9.037,39.88433333333333
2000-04-08,11.57,47.92,8.938,39.858333333333334
2000-04-09,8.66,48.1,8.702,39.824333333333335
2000-04-10,16.44,42.59,8.915,39.76566666666667
2000-04-11,8.47,39.72,8.962666666666667,39.797999999999995
2000-04-12,5.88,37.22,8.864,39.93233333333333
2000-04-13,3.66,41.11,8.739,39.952333333333335
2000-04-14,3.06,36.57,8.524666666666667,39.798
2000-04-15,10.37,40.32,8.532333333333334,39.90599999999999
2000-04-16,14.07,45.28,8.515333333333334,40.16233333333333
2000-04-17,19.54,41.3,8.801,40.43566666666667
2000-04-18,11.3,37.27,8.603666666666667,40.522000000000006
2000-04-19,6.53,42.31,8.262666666666666,40.647000000000006
2000-04-20,12.04,32.78,8.338333333333333,40.233333333333334
2000-04-21,14.12,35.0,8.542,40.089666666666666
2000-04-22,10.93,38.61,8.679333333333334,40.11900000000001
2000-04-23,13.75,32.18,8.986333333333333,39.91233333333333
2000-04-24,4.91,36.71,8.861333333333334,39.67766666666667
2000-04-25,12.87,41.44,9.057333333333334,39.664
2000-04-26,13.33,37.18,9.464666666666666,39.79533333333334
2000-04-27,9.49,35.65,9.643666666666666,39.79833333333333
2000-04-28,11.53,40.0,9.538666666666666,39.958666666666666
2000-04-29,11.76,40.19,9.384333333333334,40.202666666666666
2000-04-30,10.28,37.96,9.454,40.17933333333334
2000-05-01,13.38,37.13,9.850666666666665,39.961666666666666
2000-05-02,16.71,39.07,10.259666666666666,39.812000000000005
2000-05-03,13.06,46.02,10.28,39.74400000000001
2000-05-04,12.69,32.08,10.338666666666665,39.529333333333334
2000-05-05,15.88,40.51,10.744666666666667,39.503
2000-05-06,8.29,43.8,11.020999999999999,39.76866666666667
2000-05-07,4.86,48.1,10.981,39.804
2000-05-08,6.94,44.12,10.826666666666666,39.67733333333333
2000-05-09,13.84,43.66,10.999333333333333,39.529333333333334
2000-05-10,16.81,40.56,11.011666666666665,39.461666666666666
2000-05-11,13.7,38.24,11.186000000000002,39.412333333333336
2000-05-12,10.56,35.37,11.342000000000002,39.35066666666667
2000-05-13,5.46,45.46,11.402,39.495666666666665
2000-05-14,8.01,40.88,11.567,39.63933333333333
2000-05-15,7.41,36.76,11.468333333333334,39.52066666666667
2000-05-16,9.4,42.59,11.312666666666667,39.431000000000004
2000-05-17,1.71,44.21,10.718333333333332,39.528
2000-05-18,15.37,44.49,10.854000000000001,39.76866666666667
2000-05-19,11.57,32.59,11.021999999999998,39.44466666666666
2000-05-20,3.61,41.9,10.740999999999998,39.748666666666665
2000-05-21,6.06,45.32,10.472333333333333,40.092666666666666
2000-05-22,9.49,36.11,10.424333333333333,40.00933333333333
2000-05-23,10.93,33.19,10.330333333333334,40.043
2000-05-24,10.23,35.97,10.507666666666667,40.01833333333333
2000-05-25,9.26,38.8,10.387333333333334,39.93033333333333
2000-05-26,1.2,38.75,9.983,39.98266666666666
2000-05-27,6.81,46.34,9.893666666666666,40.339000000000006
2000-05-28,9.4,38.8,9.822666666666667,40.299
2000-05-29,9.03,28.0,9.731666666666666,39.89266666666666
2000-05-30,13.98,42.87,9.854999999999999,40.056333333333335
2000-05-31,18.8,40.23,10.035666666666666,40.159666666666666
2000-06-01,14.49,33.38,9.961666666666668,39.97
2000-06-02,6.48,36.3,9.742333333333335,39.645999999999994
2000-06-03,11.25,40.05,9.694333333333335,39.91166666666666
2000-06-04,13.56,45.83,9.616999999999999,40.089000000000006
2000-06-05,10.83,42.73,9.701666666666666,40.053333333333335
2000-06-06,6.39,45.0,9.752666666666666,39.95
2000-06-07,5.05,34.68,9.689666666666666,39.63533333333333
2000-06-08,9.86,36.48,9.557,39.395999999999994
2000-06-09,5.19,41.25,9.169666666666668,39.419
2000-06-10,5.46,32.96,8.895,39.243
2000-06-11,11.44,31.67,8.924333333333331,39.119666666666674
2000-06-12,10.56,42.78,9.094333333333333,39.03033333333334
2000-06-13,10.05,44.12,9.162333333333333,39.13833333333333
2000-06-14,15.79,43.43,9.441666666666666,39.36066666666667
2000-06-15,9.58,39.68,9.447666666666667,39.26366666666667
2000-06-16,0.46,44.54,9.406,39.27466666666667
2000-06-17,8.38,34.4,9.173,38.938333333333325
2000-06-18,13.47,41.57,9.236333333333334,39.23766666666667
2000-06-19,10.97,39.07,9.481666666666666,39.14333333333333
2000-06-20,13.06,36.94,9.715,38.864000000000004
2000-06-21,11.81,30.28,9.792333333333334,38.669666666666664
2000-06-22,7.69,36.53,9.684333333333333,38.781
2000-06-23,0.93,36.57,9.374333333333333,38.801
2000-06-24,1.9,36.06,9.129,38.70966666666667
2000-06-25,6.53,44.31,9.306666666666667,38.895
2000-06-26,13.15,38.61,9.518,38.63733333333333
2000-06-27,11.2,42.78,9.578000000000001,38.769999999999996
2000-06-28,7.55,42.18,9.528666666666668,39.242666666666665
2000-06-29,10.46,38.98,9.411333333333335,39.11299999999999
2000-06-30,10.6,40.0,9.138000000000002,39.105333333333334
2000-07-01,7.41,45.19,8.902,39.499
2000-07-02,8.56,43.24,8.971333333333332,39.730333333333334
2000-07-03,7.82,41.3,8.857,39.772000000000006
2000-07-04,5.74,49.81,8.596333333333332,39.904666666666664
2000-07-05,14.68,32.96,8.724666666666668,39.57899999999999
2000-07-06,25.0,32.27,9.345,39.154666666666664
2000-07-07,11.2,43.66,9.55,39.454
2000-07-08,4.49,43.29,9.371000000000002,39.681000000000004
2000-07-09,10.42,45.23,9.545333333333334,39.81366666666667
2000-07-10,10.88,46.85,9.725999999999999,40.276666666666664
2000-07-11,13.1,43.61,9.781333333333333,40.67466666666667
2000-07-12,15.69,44.95,9.952333333333334,40.74699999999999
2000-07-13,8.19,34.07,9.890333333333333,40.412000000000006
2000-07-14,9.95,43.19,9.695666666666666,40.403999999999996
2000-07-15,15.83,42.36,9.904,40.49333333333333
2000-07-16,5.69,41.9,10.078333333333335,40.40533333333333
2000-07-17,16.99,39.91,10.365333333333332,40.589000000000006
2000-07-18,12.59,31.06,10.336000000000002,40.23866666666666
2000-07-19,11.39,31.71,10.35,39.99333333333333
2000-07-20,6.53,43.43,10.132333333333332,40.209666666666664
2000-07-21,7.27,44.86,9.981,40.69566666666666
2000-07-22,8.19,43.89,9.997666666666667,40.941
2000-07-23,3.43,39.63,10.081,41.043
2000-07-24,3.56,33.66,10.136333333333335,40.962999999999994
2000-07-25,7.13,38.38,10.156333333333333,40.76533333333334
2000-07-26,9.31,47.36,10.028333333333334,41.057
2000-07-27,16.02,43.8,10.189,41.091
2000-07-28,12.78,43.33,10.363333333333333,41.129333333333335
2000-07-29,9.54,46.53,10.332666666666665,41.381
2000-07-30,11.94,40.42,10.377333333333333,41.394999999999996
2000-07-31,8.1,42.08,10.400333333333332,41.291333333333334
2000-08-01,10.97,41.99,10.480666666666666,41.24966666666667
2000-08-02,9.44,32.45,10.534666666666665,40.95466666666666
2000-08-03,15.46,31.53,10.858666666666666,40.345333333333336
2000-08-04,12.08,41.76,10.772,40.63866666666667
2000-08-05,7.45,43.61,10.187,41.016666666666666
2000-08-06,10.69,45.79,10.169999999999998,41.087666666666664
2000-08-07,10.14,49.63,10.35833333333333,41.299
2000-08-08,7.13,49.63,10.248666666666669,41.44566666666666
2000-08-09,10.23,40.14,10.227,41.222
2000-08-10,16.76,38.1,10.348999999999998,41.03833333333333
2000-08-11,4.81,45.97,9.986333333333333,41.07233333333333
2000-08-12,3.61,42.78,9.833666666666666,41.36266666666666
2000-08-13,9.54,36.99,9.82,41.156
2000-08-14,10.93,41.81,9.656666666666668,41.13766666666666
2000-08-15,10.37,45.09,9.812666666666667,41.24400000000001
2000-08-16,4.81,41.94,9.406666666666666,41.311666666666675
2000-08-17,8.24,40.19,9.261666666666665,41.616
2000-08-18,7.87,42.41,9.144333333333332,41.97266666666667
2000-08-19,6.76,38.52,9.152,41.809
2000-08-20,7.22,37.78,9.150333333333332,41.573
2000-08-21,5.6,37.92,9.063999999999998,41.374
2000-08-22,16.67,42.5,9.505333333333333,41.46966666666667
2000-08-23,12.27,43.24,9.795666666666667,41.789
2000-08-24,12.59,41.44,9.977666666666666,41.891
2000-08-25,4.17,41.62,9.806333333333333,41.699666666666666
2000-08-26,13.06,40.97,9.707666666666666,41.605333333333334
2000-08-27,12.55,40.19,9.7,41.50066666666667
2000-08-28,15.19,45.23,9.888333333333334,41.45733333333333
2000-08-29,10.83,41.9,9.851333333333335,41.50666666666667
2000-08-30,6.81,42.78,9.808333333333334,41.529999999999994
2000-08-31,5.14,47.73,9.614,41.72133333333333
2000-09-01,13.94,42.18,9.764000000000001,42.04566666666667
2000-09-02,11.9,40.0,9.645333333333332,42.327999999999996
2000-09-03,11.16,40.88,9.614666666666666,42.29866666666666
2000-09-04,7.78,43.38,9.625666666666666,42.291000000000004
2000-09-05,6.57,40.97,9.488333333333335,42.13033333333333
2000-09-06,12.36,44.12,9.562333333333333,41.946666666666665
