Date,energy_consumption_mwh,energy_consumption_mwh_MA30
2000-01-06,1041.19,
2000-01-06,1041.19,
2000-01-06,1041.19,
2000-01-06,1041.19,
2000-01-06,1041.19,
2000-01-06,1041.19,
2000-01-06,1041.19,
2000-01-06,1041.19,
2000-01-07,1041.19,
2000-01-07,1041.19,
2000-01-07,1041.19,
2000-01-07,1041.19,
2000-01-07,1041.19,
2000-01-07,1041.19,
2000-01-07,1041.19,
2000-01-07,1041.19,
2000-01-07,1041.19,
2000-01-07,1041.19,
2000-01-08,1041.19,
2000-01-08,1041.19,
2000-01-08,1041.19,
2000-01-08,1041.19,
2000-01-08,1041.19,
2000-01-08,1041.19,
2000-01-08,1041.19,
2000-01-08,1041.19,
2000-01-08,1041.19,
2000-01-08,1041.19,
2000-01-09,1041.19,
2000-01-09,1041.19,1041.19
2000-01-09,1041.19,1041.19
2000-01-09,1041.19,1041.19
2000-01-09,1041.19,1041.19
2000-01-09,1041.19,1041.19
2000-01-09,1041.19,1041.19
2000-01-09,1041.19,1041.19
2000-01-09,1041.19,1041.19
2000-01-09,1041.19,1041.19
2000-01-10,1041.19,1041.19
2000-01-10,1041.19,1041.19
2000-01-10,1041.19,1041.19
2000-01-10,1041.19,1041.19
2000-01-10,1041.19,1041.19
2000-01-10,1041.19,1041.19
2000-01-10,1041.19,1041.19
2000-01-10,1041.19,1041.19
2000-01-10,1041.19,1041.19
2000-01-10,1041.19,1041.19
2000-01-10,1041.19,1041.19
2000-01-11,1041.19,1041.19
2000-01-11,1041.19,1041.19
2000-01-11,1041.19,1041.19
2000-01-11,1041.19,1041.19
2000-01-11,1041.19,1041.19
2000-01-11,1041.19,1041.19
2000-01-11,1041.19,1041.19
2000-01-11,1041.19,1041.19
2000-01-11,1041.19,1041.19
2000-01-11,1041.19,1041.19
2000-01-12,1041.19,1041.19
2000-01-12,1041.19,1041.19
2000-01-12,1041.19,1041.19
2000-01-12,1041.19,1041.19
2000-01-12,1041.19,1041.19
2000-01-12,1041.19,1041.19
2000-01-12,1041.19,1041.19
2000-01-12,1041.19,1041.19
2000-01-12,1041.19,1041.19
2000-01-12,1041.19,1041.19
2000-01-13,1041.19,1041.19
2000-01-13,1041.19,1041.19
2000-01-13,1041.19,1041.19
2000-01-13,1041.19,1041.19
2000-01-13,1041.19,1041.19
2000-01-13,1041.19,1041.19
2000-01-13,1041.19,1041.19
2000-01-13,1041.19,1041.19
2000-01-13,1041.19,1041.19
2000-01-13,1041.19,1041.19
2000-01-14,1041.19,1041.19
2000-01-14,1041.19,1041.19
2000-01-14,1041.19,1041.19
2000-01-14,1041.19,1041.19
2000-01-14,1041.19,1041.19
2000-01-14,1041.19,1041.19
2000-01-14,1041.19,1041.19
2000-01-14,1041.19,1041.19
2000-01-14,1041.19,1041.19
2000-01-14,1041.19,1041.19
2000-01-15,1041.19,1041.19
2000-01-19,927.56,1037.4023333333332
2000-01-19,930.77,1033.7216666666668
2000-01-19,933.33,1030.1263333333334
2000-01-19,934.78,1026.5793333333334
2000-01-19,936.38,1023.0856666666667
2000-01-19,937.98,1019.6453333333334
2000-01-19,939.74,1016.2636666666668
2000-01-19,941.35,1012.9356666666666
2000-01-20,912.18,1008.6353333333334
2000-01-20,912.5,1004.3456666666667
2000-01-20,912.5,1000.056
2000-01-20,912.5,995.7663333333334
2000-01-20,915.22,991.5673333333335
2000-01-20,913.62,987.315
2000-01-20,918.43,983.2230000000001
2000-01-20,920.03,979.1843333333333
2000-01-20,921.63,975.1990000000001
2000-01-20,924.36,971.3046666666668
2000-01-20,916.83,967.1593333333333
2000-01-21,895.51,962.3033333333334
2000-01-21,908.97,957.8960000000001
2000-01-21,905.61,953.3766666666667
2000-01-21,902.24,948.7450000000001
2000-01-21,898.88,944.0013333333334
2000-01-21,892.15,939.0333333333333
2000-01-21,885.58,933.8463333333333
2000-01-21,879.01,928.4403333333333
2000-01-21,872.44,922.8153333333333
2000-01-21,868.43,917.0566666666667
2000-01-22,872.28,911.4263333333333
2000-01-22,868.75,909.4660000000001
2000-01-22,880.77,907.7993333333333
2000-01-22,876.44,905.903
2000-01-22,864.9,903.5736666666667
2000-01-22,859.94,901.0256666666667
2000-01-22,858.81,898.3866666666667
2000-01-22,861.86,895.7906666666667
2000-01-22,865.06,893.2476666666666
2000-01-22,861.7,891.565
2000-01-23,908.01,891.4153333333333
2000-01-23,885.1,890.502
2000-01-23,889.58,889.7379999999999
