Date,investment_pct_gdp,investment_pct_gdp_MA30
2000-01-06,19.61,
2000-01-06,19.61,
2000-01-06,19.61,
2000-01-06,19.61,
2000-01-06,19.61,
2000-01-06,19.61,
2000-01-06,19.61,
2000-01-06,19.61,
2000-01-07,19.61,
2000-01-07,19.61,
2000-01-07,19.61,
2000-01-07,19.61,
2000-01-07,19.61,
2000-01-07,19.61,
2000-01-07,19.61,
2000-01-07,19.61,
2000-01-07,19.61,
2000-01-07,19.61,
2000-01-08,19.61,
2000-01-08,19.61,
2000-01-08,19.61,
2000-01-08,19.61,
2000-01-08,19.61,
2000-01-08,19.61,
2000-01-08,19.61,
2000-01-08,19.61,
2000-01-08,19.61,
2000-01-08,19.61,
2000-01-09,19.61,
2000-01-09,19.61,19.61
2000-01-09,19.61,19.61
2000-01-09,19.61,19.61
2000-01-09,19.61,19.61
2000-01-09,19.61,19.61
2000-01-09,19.61,19.61
2000-01-09,19.61,19.61
2000-01-09,19.61,19.61
2000-01-09,19.61,19.61
2000-01-10,19.61,19.61
2000-01-10,19.61,19.61
2000-01-10,19.61,19.61
2000-01-10,19.61,19.61
2000-01-10,19.61,19.61
2000-01-10,19.61,19.61
2000-01-10,19.61,19.61
2000-01-10,19.61,19.61
2000-01-10,19.61,19.61
2000-01-10,19.61,19.61
2000-01-10,19.61,19.61
2000-01-11,19.61,19.61
2000-01-11,19.61,19.61
2000-01-11,19.61,19.61
2000-01-11,19.61,19.61
2000-01-11,19.61,19.61
2000-01-11,19.61,19.61
2000-01-11,19.61,19.61
2000-01-11,19.61,19.61
2000-01-11,19.61,19.61
2000-01-11,19.61,19.61
2000-01-12,19.61,19.61
2000-01-12,19.61,19.61
2000-01-12,19.61,19.61
2000-01-12,19.61,19.61
2000-01-12,19.61,19.61
2000-01-12,19.61,19.61
2000-01-12,19.61,19.61
2000-01-12,19.61,19.61
2000-01-12,19.61,19.61
2000-01-12,19.61,19.61
2000-01-13,19.61,19.61
2000-01-13,19.61,19.61
2000-01-13,19.61,19.61
2000-01-13,19.61,19.61
2000-01-13,19.61,19.61
2000-01-13,19.61,19.61
2000-01-13,19.61,19.61
2000-01-13,19.61,19.61
2000-01-13,19.61,19.61
2000-01-13,19.61,19.61
2000-01-14,19.61,19.61
2000-01-14,19.61,19.61
2000-01-14,19.61,19.61
2000-01-14,19.61,19.61
2000-01-14,19.61,19.61
2000-01-14,19.61,19.61
2000-01-14,19.61,19.61
2000-01-14,19.61,19.61
2000-01-14,19.61,19.61
2000-01-14,19.61,19.61
2000-01-15,19.61,19.61
2000-01-19,12.15,19.361333333333334
2000-01-19,12.34,19.119000000000003
2000-01-19,12.48,18.881333333333334
2000-01-19,12.56,18.646333333333335
2000-01-19,12.66,18.414666666666665
2000-01-19,12.75,18.185999999999996
2000-01-19,12.85,17.960666666666665
2000-01-19,12.95,17.73866666666667
2000-01-20,10.8,17.445
2000-01-20,10.87,17.153666666666666
2000-01-20,10.95,16.865
2000-01-20,11.03,16.579
2000-01-20,11.27,16.301
2000-01-20,11.14,16.018666666666665
2000-01-20,11.54,15.749666666666666
2000-01-20,11.67,15.485000000000001
2000-01-20,11.8,15.224666666666666
2000-01-20,11.97,14.97
2000-01-20,11.4,14.696333333333333
2000-01-21,10.6,14.395999999999999
2000-01-21,10.75,14.100666666666665
2000-01-21,10.71,13.803999999999998
2000-01-21,10.68,13.506333333333334
2000-01-21,10.63,13.206999999999999
2000-01-21,10.57,12.905666666666665
2000-01-21,10.57,12.604333333333333
2000-01-21,10.57,12.303
2000-01-21,10.57,12.001666666666667
2000-01-21,10.57,11.700333333333333
2000-01-22,10.57,11.399
2000-01-22,10.57,11.346333333333332
2000-01-22,10.81,11.295333333333334
2000-01-22,10.65,11.234333333333334
2000-01-22,10.57,11.168000000000001
2000-01-22,10.57,11.098333333333333
2000-01-22,10.57,11.025666666666666
2000-01-22,10.57,10.949666666666667
2000-01-22,10.57,10.870333333333333
2000-01-22,10.57,10.862666666666666
2000-01-23,12.0,10.900333333333332
2000-01-23,10.97,10.901000000000002
2000-01-23,11.13,10.904333333333334
2000-01-23,11.28,10.904666666666666
2000-01-23,11.45,10.915000000000001
2000-01-23,11.68,10.919666666666666
2000-01-23,12.31,10.940999999999999
2000-01-23,12.59,10.967333333333334
2000-01-23,12.75,10.993333333333334
2000-01-23,12.91,11.043666666666667
2000-01-24,11.2,11.063666666666668
2000-01-24,12.48,11.121333333333332
2000-01-24,10.89,11.127333333333334
2000-01-24,11.37,11.150333333333332
2000-01-24,11.05,11.164333333333333
2000-01-24,11.53,11.196333333333335
2000-01-24,12.98,11.276666666666666
2000-01-24,12.16,11.329666666666666
2000-01-24,12.67,11.399666666666667
2000-01-24,12.83,11.475
2000-01-24,11.84,11.517333333333333
2000-01-25,10.61,11.518666666666666
2000-01-25,10.67,11.514000000000001
2000-01-25,10.64,11.513666666666666
2000-01-25,10.58,11.514
2000-01-25,10.7,11.518333333333334
2000-01-25,10.57,11.518333333333334
2000-01-25,10.57,11.518333333333334
2000-01-25,10.57,11.518333333333334
2000-01-25,10.73,11.523666666666667
2000-01-25,10.57,11.476
2000-01-26,11.85,11.505333333333333
2000-01-26,11.59,11.520666666666667
2000-01-26,12.38,11.557333333333334
2000-01-26,12.12,11.579666666666666
2000-01-26,11.32,11.567666666666668
2000-01-26,10.9,11.520666666666667
2000-01-26,11.06,11.469666666666665
2000-01-26,10.84,11.406
2000-01-26,10.78,11.335
2000-01-26,10.73,11.319333333333333
2000-01-27,13.77,11.362333333333334
2000-01-27,14.07,11.468333333333332
2000-01-27,14.34,11.567333333333334
2000-01-27,14.6,11.685666666666666
2000-01-27,14.55,11.786333333333333
2000-01-27,14.32,11.831
2000-01-27,14.07,11.894666666666666
2000-01-27,13.66,11.927666666666665
2000-01-27,13.19,11.939666666666666
2000-01-27,12.72,11.969000000000001
2000-01-28,10.89,11.978333333333333
2000-01-28,10.81,11.983
2000-01-28,10.86,11.990333333333334
2000-01-28,11.13,12.008666666666668
2000-01-28,11.4,12.032
2000-01-28,11.92,12.077
2000-01-28,12.19,12.131
2000-01-28,12.71,12.202333333333334
2000-01-28,13.24,12.286
2000-01-28,11.65,12.322
2000-01-29,11.87,12.322666666666667
2000-01-29,13.63,12.390666666666666
2000-01-29,13.14,12.416
2000-01-29,12.73,12.436333333333332
2000-01-29,12.44,12.473666666666666
2000-01-29,11.57,12.496000000000002
2000-01-29,14.12,12.598
2000-01-29,11.29,12.613
2000-01-29,11.06,12.622333333333334
2000-01-29,10.98,12.630666666666666
2000-01-29,12.16,12.577
2000-01-30,12.79,12.534333333333334
2000-01-30,13.37,12.502
2000-01-30,12.27,12.424333333333333
2000-01-30,13.95,12.404333333333334
2000-01-30,14.34,12.405000000000001
2000-01-30,14.63,12.423666666666668
2000-01-30,14.91,12.465333333333332
2000-01-30,15.01,12.526000000000002
2000-01-30,14.76,12.594
2000-01-30,14.51,12.714666666666666
2000-01-31,11.84,12.748999999999999
2000-01-31,11.62,12.774333333333333
2000-01-31,11.45,12.784999999999998
2000-01-31,11.27,12.780666666666667
2000-01-31,11.1,12.753333333333332
2000-01-31,11.01,12.713999999999999
2000-01-31,11.12,12.661
2000-01-31,11.4,12.599666666666668
2000-01-31,11.69,12.601
2000-01-31,11.98,12.604666666666667
2000-02-01,14.12,12.621
2000-02-01,13.97,12.648666666666665
2000-02-01,13.78,12.683666666666666
2000-02-01,13.5,12.719
2000-02-01,13.23,12.774333333333333
2000-02-01,12.74,12.728333333333333
2000-02-01,12.52,12.769333333333332
2000-02-01,12.29,12.810333333333334
2000-02-01,12.07,12.846666666666666
2000-02-01,12.96,12.873333333333333
2000-02-02,14.13,12.918
2000-02-02,13.91,12.936
2000-02-02,13.68,12.983
2000-02-02,13.45,12.966333333333333
2000-02-02,13.11,12.925333333333333
2000-02-02,12.66,12.859666666666666
2000-02-02,12.21,12.769666666666668
2000-02-02,11.84,12.663999999999998
2000-02-02,11.62,12.559333333333333
2000-02-02,11.4,12.455666666666668
2000-02-03,10.98,12.427
2000-02-03,11.23,12.414
2000-02-03,10.73,12.390000000000002
2000-02-03,11.73,12.405333333333333
2000-02-03,11.48,12.418000000000001
2000-02-03,10.68,12.407000000000002
2000-02-03,10.64,12.391
2000-02-03,10.66,12.366333333333333
2000-02-03,10.73,12.334333333333332
2000-02-03,10.95,12.3
2000-02-03,11.17,12.201666666666666
2000-02-04,14.97,12.235000000000001
2000-02-04,14.72,12.266333333333334
2000-02-04,14.46,12.298333333333336
2000-02-04,14.21,12.331
2000-02-04,13.95,12.371333333333332
2000-02-04,13.19,12.393666666666666
2000-02-04,12.71,12.407666666666668
2000-02-04,12.23,12.413
2000-02-04,11.98,12.380333333333335
2000-02-04,13.67,12.365000000000002
2000-02-05,14.82,12.395333333333333
2000-02-05,14.02,12.406666666666666
2000-02-05,14.29,12.434666666666667
2000-02-05,14.56,12.483
2000-02-05,15.09,12.564
2000-02-05,15.39,12.669999999999998
2000-02-05,15.36,12.787333333333333
2000-02-05,15.33,12.911000000000001
2000-02-05,15.23,13.038666666666666
2000-02-05,15.36,13.184666666666667
2000-02-06,10.57,13.162666666666667
2000-02-06,13.63,13.259333333333332
2000-02-06,13.09,13.304666666666668
2000-02-06,12.56,13.340666666666667
2000-02-06,12.11,13.388333333333332
2000-02-06,11.84,13.428333333333335
2000-02-06,11.57,13.458666666666666
2000-02-06,11.3,13.477666666666668
2000-02-06,11.03,13.480333333333332
2000-02-06,10.77,13.467
2000-02-07,10.88,13.330666666666668
2000-02-07,10.63,13.194333333333335
2000-02-07,11.06,13.081
2000-02-07,10.94,12.972000000000001
2000-02-07,10.81,12.867333333333335
2000-02-07,10.57,12.780000000000001
2000-02-07,10.68,12.712333333333333
2000-02-07,10.57,12.657000000000002
2000-02-07,10.57,12.610000000000001
2000-02-07,10.75,12.512666666666666
2000-02-08,11.13,12.389666666666667
2000-02-08,11.25,12.297333333333334
2000-02-08,11.36,12.199666666666667
2000-02-08,11.42,12.094999999999999
2000-02-08,11.49,11.975
2000-02-08,11.0,11.828666666666667
2000-02-08,11.46,11.698666666666668
2000-02-08,11.39,11.567333333333332
2000-02-08,11.31,11.436666666666667
2000-02-08,11.18,11.297333333333334
2000-02-08,11.52,11.329
2000-02-09,10.68,11.230666666666668
2000-02-09,10.57,11.146666666666667
2000-02-09,10.57,11.080333333333332
2000-02-09,10.57,11.029
2000-02-09,10.59,10.987333333333334
2000-02-09,10.66,10.956999999999999
2000-02-09,10.78,10.939666666666666
2000-02-09,10.84,10.933333333333334
2000-02-09,10.9,10.937666666666669
2000-02-09,10.72,10.932333333333332
2000-02-10,14.11,11.048333333333334
2000-02-10,15.78,11.205666666666666
2000-02-10,14.95,11.339333333333334
2000-02-10,13.27,11.421333333333333
2000-02-10,16.21,11.609333333333332
2000-02-10,12.36,11.665333333333333
2000-02-10,11.94,11.711
2000-02-10,11.52,11.742666666666667
2000-02-10,11.1,11.754333333333333
2000-02-10,12.78,11.809333333333333
2000-02-11,16.98,12.000333333333334
2000-02-11,17.21,12.195333333333334
2000-02-11,16.22,12.355333333333334
2000-02-11,17.44,12.553666666666667
2000-02-11,16.62,12.741000000000001
2000-02-11,17.76,12.950999999999999
2000-02-11,17.47,13.153666666666668
2000-02-11,17.05,13.345
2000-02-11,17.66,13.561
2000-02-11,16.63,13.731333333333334
2000-02-12,12.46,13.790666666666668
2000-02-12,12.09,13.841333333333333
2000-02-12,12.26,13.897666666666668
2000-02-12,12.55,13.963666666666667
2000-02-12,12.98,14.043333333333333
2000-02-12,13.55,14.139666666666667
2000-02-12,14.12,14.251
2000-02-12,14.62,14.377
2000-02-12,15.02,14.514333333333333
2000-02-12,15.41,14.670666666666667
2000-02-12,15.82,14.727666666666666
2000-02-13,17.63,14.789333333333333
2000-02-13,17.8,14.884333333333332
2000-02-13,17.37,15.020999999999999
2000-02-13,16.94,15.045333333333334
2000-02-13,16.5,15.183333333333334
2000-02-13,15.71,15.309
2000-02-13,14.83,15.419333333333334
2000-02-13,13.95,15.514333333333333
2000-02-13,13.35,15.533333333333333
2000-02-13,12.91,15.397666666666668
2000-02-14,12.49,15.240333333333334
2000-02-14,12.95,15.131333333333334
2000-02-14,13.4,14.996666666666666
2000-02-14,13.87,14.905
2000-02-14,14.33,14.790666666666668
2000-02-14,15.5,14.725
2000-02-14,16.2,14.696666666666667
2000-02-14,16.89,14.671
2000-02-14,17.28,14.692666666666668
2000-02-14,14.8,14.770666666666667
2000-02-15,11.0,14.734333333333332
2000-02-15,11.49,14.708666666666666
2000-02-15,11.32,14.667666666666666
2000-02-15,11.16,14.607
2000-02-15,11.05,14.523666666666667
2000-02-15,11.17,14.425333333333333
2000-02-15,11.32,14.315333333333335
2000-02-15,11.54,14.199333333333332
2000-02-15,11.76,14.077666666666666
2000-02-15,12.02,13.951
2000-02-16,13.2,13.803333333333335
2000-02-16,13.28,13.652666666666667
2000-02-16,13.31,13.517333333333333
2000-02-16,13.16,13.391333333333334
2000-02-16,12.99,13.274333333333335
2000-02-16,12.66,13.172666666666666
2000-02-16,12.4,13.091666666666667
2000-02-16,12.07,13.029
2000-02-16,11.75,12.975666666666665
2000-02-16,12.83,12.973
2000-02-17,12.51,12.973666666666666
2000-02-17,12.42,12.956
2000-02-17,12.44,12.924
2000-02-17,12.46,12.877
2000-02-17,12.59,12.818999999999999
2000-02-17,12.65,12.723999999999998
2000-02-17,12.72,12.608
2000-02-17,12.78,12.471
2000-02-17,12.85,12.323333333333332
2000-02-17,12.96,12.262
2000-02-17,13.08,12.331333333333335
2000-02-18,11.49,12.331333333333333
2000-02-18,11.64,12.342000000000002
2000-02-18,11.79,12.363
2000-02-18,11.92,12.392
2000-02-18,12.0,12.419666666666668
2000-02-18,12.08,12.444999999999999
2000-02-18,12.17,12.466000000000001
2000-02-18,12.24,12.482000000000001
2000-02-18,12.33,12.492333333333333
2000-02-18,12.41,12.466000000000001
2000-02-19,13.28,12.466000000000001
2000-02-19,12.99,12.455333333333334
2000-02-19,12.63,12.437666666666667
2000-02-19,12.26,12.413333333333332
2000-02-19,11.99,12.391
2000-02-19,11.81,12.371333333333332
2000-02-19,11.62,12.356333333333334
2000-02-19,11.45,12.346333333333332
2000-02-19,11.32,12.296
2000-02-19,11.38,12.258333333333333
2000-02-20,13.35,12.289333333333333
2000-02-20,13.48,12.324000000000002
2000-02-20,13.61,12.362333333333334
2000-02-20,13.75,12.401
2000-02-20,13.88,12.442
2000-02-20,13.97,12.483666666666666
2000-02-20,14.01,12.524666666666667
2000-02-20,13.84,12.557666666666668
2000-02-20,13.65,12.580666666666668
2000-02-20,13.48,12.594000000000001
2000-02-21,12.08,12.613666666666667
2000-02-21,12.19,12.632
2000-02-21,12.31,12.649333333333335
2000-02-21,12.44,12.666666666666666
2000-02-21,12.56,12.685333333333334
2000-02-21,12.82,12.71
2000-02-21,12.96,12.736333333333333
