Date,investment_pct_gdp,investment_pct_gdp_MA30
2000-01-19,17.59,
2000-01-19,17.59,
2000-01-19,17.59,
2000-01-19,17.59,
2000-01-19,17.59,
2000-01-19,17.59,
2000-01-19,17.59,
2000-01-19,17.59,
2000-01-20,17.59,
2000-01-20,17.59,
2000-01-20,17.59,
2000-01-20,17.59,
2000-01-20,17.59,
2000-01-20,17.59,
2000-01-20,17.59,
2000-01-20,17.59,
2000-01-20,17.59,
2000-01-20,17.59,
2000-01-20,17.59,
2000-01-21,17.59,
2000-01-21,17.59,
2000-01-21,17.59,
2000-01-21,17.59,
2000-01-21,17.59,
2000-01-21,17.59,
2000-01-21,17.59,
2000-01-21,17.59,
2000-01-21,17.59,
2000-01-21,17.59,
2000-01-22,17.59,17.59
2000-01-22,17.59,17.59
2000-01-22,17.59,17.59
2000-01-22,17.59,17.59
2000-01-22,17.59,17.59
2000-01-22,17.59,17.59
2000-01-22,17.59,17.59
2000-01-22,17.59,17.59
2000-01-22,17.59,17.59
2000-01-22,17.59,17.59
2000-01-23,17.59,17.59
2000-01-23,17.59,17.59
2000-01-23,17.59,17.59
2000-01-23,17.59,17.59
2000-01-23,17.59,17.59
2000-01-23,17.59,17.59
2000-01-23,17.59,17.59
2000-01-23,17.59,17.59
2000-01-23,17.59,17.59
2000-01-23,17.59,17.59
2000-01-24,17.59,17.59
2000-01-24,17.59,17.59
2000-01-24,17.59,17.59
2000-01-24,17.59,17.59
2000-01-24,17.59,17.59
2000-01-24,17.59,17.59
2000-01-24,17.59,17.59
2000-01-24,17.59,17.59
2000-01-24,17.59,17.59
2000-01-24,17.59,17.59
2000-01-24,17.59,17.59
2000-01-25,17.59,17.59
2000-01-25,17.59,17.59
2000-01-25,17.59,17.59
2000-01-25,17.59,17.59
2000-01-25,17.59,17.59
2000-01-25,17.59,17.59
2000-01-25,17.59,17.59
2000-01-25,17.59,17.59
2000-01-25,17.59,17.59
2000-01-25,17.59,17.59
2000-01-26,17.59,17.59
2000-01-26,17.59,17.59
2000-01-26,17.59,17.59
2000-01-26,17.59,17.59
2000-01-26,17.59,17.59
2000-01-26,17.59,17.59
2000-01-26,17.59,17.59
2000-01-26,17.59,17.59
2000-01-26,17.59,17.59
2000-01-26,17.59,17.59
2000-01-27,17.59,17.59
2000-01-27,17.59,17.59
2000-01-27,17.59,17.59
2000-01-27,17.59,17.59
2000-01-27,17.59,17.59
