Date,debt_gdp_ratio,debt_gdp_ratio_MA30
2000-01-19,62.82,
2000-01-19,62.4,
2000-01-19,62.02,
2000-01-19,61.63,
2000-01-19,61.25,
2000-01-19,60.9,
2000-01-19,60.26,
2000-01-19,59.49,
2000-01-20,57.88,
2000-01-20,57.56,
2000-01-20,57.24,
2000-01-20,56.96,
2000-01-20,56.7,
2000-01-20,57.31,
2000-01-20,56.92,
2000-01-20,57.69,
2000-01-20,58.08,
2000-01-20,58.72,
2000-01-20,56.6,
2000-01-21,53.59,
2000-01-21,50.22,
2000-01-21,51.03,
2000-01-21,52.31,
2000-01-21,54.87,
2000-01-21,56.86,
2000-01-21,56.22,
2000-01-21,57.5,
2000-01-21,58.01,
2000-01-21,55.54,
2000-01-22,60.87,57.64833333333333
2000-01-22,59.87,57.55
2000-01-22,58.4,57.416666666666664
2000-01-22,56.41,57.22966666666667
2000-01-22,54.42,56.989333333333335
2000-01-22,51.67,56.669999999999995
2000-01-22,50.67,56.329
2000-01-22,49.68,55.97633333333333
2000-01-22,49.58,55.646
2000-01-22,52.69,55.47299999999999
2000-01-23,60.38,55.567
2000-01-23,58.69,55.61533333333333
2000-01-23,59.13,55.687666666666665
2000-01-23,59.62,55.785
2000-01-23,61.28,55.91733333333333
2000-01-23,62.88,56.116
2000-01-23,62.21,56.266666666666666
2000-01-23,63.3,56.440666666666665
2000-01-23,62.88,56.57933333333334
2000-01-23,61.89,56.75566666666666
2000-01-24,60.32,56.980000000000004
2000-01-24,59.68,57.29533333333333
2000-01-24,59.07,57.56333333333334
2000-01-24,58.46,57.76833333333334
2000-01-24,57.85,57.867666666666665
2000-01-24,57.72,57.89633333333334
2000-01-24,57.56,57.941
2000-01-24,57.44,57.939
2000-01-24,57.37,57.91766666666667
2000-01-24,57.79,57.992666666666665
2000-01-24,58.24,57.904999999999994
2000-01-25,62.53,57.99366666666667
2000-01-25,63.78,58.173
2000-01-25,65.0,58.45933333333333
2000-01-25,65.87,58.841
2000-01-25,64.74,59.276666666666664
2000-01-25,62.6,59.67433333333334
2000-01-25,63.69,60.141333333333336
2000-01-25,61.54,60.53999999999999
2000-01-25,60.93,60.81466666666667
2000-01-25,65.45,60.983666666666664
2000-01-26,46.86,60.58933333333333
2000-01-26,61.31,60.662000000000006
2000-01-26,59.29,60.650999999999996
2000-01-26,56.86,60.50366666666666
2000-01-26,54.42,60.22166666666667
2000-01-26,52.63,59.90233333333334
2000-01-26,51.41,59.506
2000-01-26,50.19,59.083
2000-01-26,49.01,58.65366666666667
2000-01-26,47.76,58.235
2000-01-27,50.48,57.928333333333335
2000-01-27,49.9,57.62266666666666
2000-01-27,51.67,57.39633333333333
2000-01-27,51.06,57.169999999999995
2000-01-27,49.33,56.89033333333334
2000-01-27,48.17,56.57733333333333
2000-01-27,48.75,56.28766666666666
2000-01-27,47.79,55.96833333333334
2000-01-27,47.4,55.622
2000-01-27,47.05,55.249
2000-01-28,54.87,54.99366666666666
2000-01-28,55.26,54.709666666666664
2000-01-28,55.51,54.39333333333333
2000-01-28,55.61,54.05133333333333
2000-01-28,55.26,53.73533333333333
2000-01-28,54.46,53.46399999999999
2000-01-28,54.04,53.14233333333333
2000-01-28,53.24,52.86566666666667
2000-01-28,52.44,52.58266666666667
2000-01-28,54.87,52.230000000000004
2000-01-29,54.52,52.48533333333334
2000-01-29,56.31,52.318666666666665
2000-01-29,55.67,52.198
2000-01-29,55.03,52.13700000000001
2000-01-29,54.17,52.12866666666666
2000-01-29,53.85,52.16933333333334
2000-01-29,53.53,52.24
2000-01-29,53.56,52.352333333333334
2000-01-29,53.78,52.51133333333333
2000-01-29,54.07,52.72166666666667
2000-01-29,54.49,52.85533333333333
2000-01-30,49.36,52.83733333333334
2000-01-30,50.67,52.804
2000-01-30,52.15,52.840333333333334
2000-01-30,53.62,52.983333333333334
2000-01-30,54.65,53.199333333333335
2000-01-30,55.38,53.42033333333334
2000-01-30,56.12,53.69799999999999
2000-01-30,56.86,54.013333333333335
2000-01-30,57.15,54.35
2000-01-30,56.83,54.415333333333336
2000-01-31,49.29,54.21633333333333
2000-01-31,48.75,53.991
2000-01-31,48.14,53.742
2000-01-31,47.53,53.48433333333333
2000-01-31,46.92,53.233
2000-01-31,46.41,52.97866666666667
2000-01-31,47.12,52.77466666666667
2000-01-31,47.85,52.62166666666667
2000-01-31,48.62,52.413333333333334
2000-01-31,46.57,52.148333333333326
2000-02-01,52.63,52.025666666666666
2000-02-01,49.84,51.831333333333326
2000-02-01,50.42,51.67766666666667
2000-02-01,50.99,51.57166666666667
2000-02-01,51.54,51.49466666666667
2000-02-01,52.12,51.44766666666667
2000-02-01,53.14,51.43366666666667
2000-02-01,53.69,51.43066666666667
2000-02-01,54.04,51.42966666666666
2000-02-01,54.33,51.42433333333334
2000-02-02,49.29,51.422000000000004
