Date,internet_penetration,internet_penetration_MA30
2000-01-18,39.1,
2000-01-19,46.89,
2000-01-20,46.25,
2000-01-21,40.1,
2000-01-22,38.21,
2000-01-23,41.83,
2000-01-24,45.29,
2000-01-25,44.26,
2000-01-26,45.03,
2000-01-27,40.83,
2000-01-28,36.79,
2000-01-29,35.45,
2000-01-30,37.28,
2000-01-31,43.37,
2000-02-01,50.06,
2000-02-02,30.77,
2000-02-03,29.49,
2000-02-04,36.47,
2000-02-05,44.68,
2000-02-06,45.45,
2000-02-07,41.86,
2000-02-08,31.57,
2000-02-09,43.94,
2000-02-10,46.03,
2000-02-11,44.46,
2000-02-12,36.06,
2000-02-13,40.48,
2000-02-14,44.07,
2000-02-15,43.43,
2000-02-16,37.15,40.888333333333335
2000-02-17,36.25,40.79333333333334
2000-02-18,39.71,40.553999999999995
2000-02-19,38.85,40.30733333333333
2000-02-20,42.5,40.38733333333334
2000-02-21,45.48,40.62966666666667
2000-02-22,41.89,40.63166666666666
2000-02-23,41.47,40.50433333333333
2000-02-24,45.0,40.528999999999996
2000-02-25,46.47,40.577
2000-02-26,44.36,40.69466666666667
2000-02-27,44.94,40.96633333333333
2000-02-28,41.63,41.172333333333334
2000-02-29,41.12,41.300333333333334
2000-03-01,48.49,41.471
2000-03-02,48.81,41.42933333333333
2000-03-03,38.3,41.68033333333334
2000-03-04,38.72,41.98800000000001
2000-03-05,42.69,42.19533333333333
2000-03-06,40.71,42.062999999999995
2000-03-07,38.56,41.833333333333336
2000-03-08,44.62,41.925333333333334
2000-03-09,44.23,42.34733333333334
2000-03-10,37.95,42.147666666666666
2000-03-11,40.48,41.962666666666664
2000-03-12,37.15,41.719
2000-03-13,37.05,41.751999999999995
2000-03-14,39.94,41.734
2000-03-15,40.29,41.608
2000-03-16,35.32,41.337666666666664
2000-03-17,40.67,41.455
2000-03-18,44.81,41.740333333333325
2000-03-19,41.96,41.815333333333335
2000-03-20,37.69,41.776666666666664
2000-03-21,33.97,41.492333333333335
2000-03-22,44.65,41.46466666666666
2000-03-23,45.19,41.574666666666666
2000-03-24,43.78,41.651666666666664
2000-03-25,50.13,41.82266666666667
2000-03-26,42.85,41.702
2000-03-27,35.19,41.39633333333333
2000-03-28,31.28,40.941
2000-03-29,35.35,40.73166666666667
2000-03-30,38.94,40.659
2000-03-31,45.22,40.55
2000-04-01,47.34,40.501000000000005
2000-04-02,44.55,40.70933333333333
2000-04-03,39.49,40.735
2000-04-04,37.24,40.553333333333335
2000-04-05,44.97,40.69533333333334
2000-04-06,42.6,40.830000000000005
2000-04-07,42.08,40.74533333333333
2000-04-08,41.06,40.63966666666667
2000-04-09,43.85,40.83633333333333
2000-04-10,38.72,40.77766666666667
2000-04-11,40.26,40.88133333333334
2000-04-12,39.94,40.97766666666667
2000-04-13,38.08,40.91566666666667
2000-04-14,45.16,41.078
2000-04-15,50.22,41.574666666666666
2000-04-16,44.49,41.702
2000-04-17,42.47,41.624
2000-04-18,39.07,41.52766666666666
2000-04-19,43.72,41.72866666666666
2000-04-20,37.98,41.86233333333333
2000-04-21,35.1,41.544000000000004
2000-04-22,46.96,41.603
2000-04-23,47.31,41.72066666666667
2000-04-24,46.79,41.60933333333333
2000-04-25,43.24,41.62233333333334
2000-04-26,44.04,41.91733333333333
2000-04-27,45.87,42.40366666666667
2000-04-28,44.46,42.707333333333324
2000-04-29,41.35,42.787666666666674
2000-04-30,38.94,42.57833333333334
2000-05-01,38.33,42.278
2000-05-02,40.74,42.150999999999996
2000-05-03,41.35,42.212999999999994
2000-05-04,42.53,42.389333333333326
2000-05-05,44.52,42.374333333333325
2000-05-06,43.08,42.39033333333334
2000-05-07,58.94,42.952333333333335
2000-05-08,50.26,43.25900000000001
2000-05-09,45.83,43.325
2000-05-10,40.16,43.373
2000-05-11,37.92,43.294999999999995
2000-05-12,44.87,43.45933333333333
2000-05-13,46.47,43.739000000000004
2000-05-14,45.13,43.73800000000001
2000-05-15,40.29,43.407000000000004
2000-05-16,48.62,43.54466666666667
2000-05-17,50.61,43.816
2000-05-18,53.49,44.29666666666666
2000-05-19,50.64,44.52733333333334
2000-05-20,42.05,44.663000000000004
2000-05-21,33.81,44.62
2000-05-22,34.29,44.19766666666666
2000-05-23,39.07,43.923
2000-05-24,42.69,43.78633333333333
2000-05-25,41.47,43.727333333333334
2000-05-26,31.79,43.318999999999996
2000-05-27,30.61,42.81033333333333
2000-05-28,46.03,42.86266666666667
2000-05-29,44.62,42.971666666666664
2000-05-30,38.56,42.958999999999996
2000-05-31,38.91,42.97833333333333
2000-06-01,42.5,43.037
2000-06-02,40.74,43.016666666666666
2000-06-03,43.91,43.06266666666667
2000-06-04,45.16,43.083999999999996
2000-06-05,54.1,43.45133333333333
2000-06-06,46.35,43.03166666666666
2000-06-07,38.27,42.63199999999999
2000-06-08,44.68,42.593666666666664
2000-06-09,39.13,42.55933333333334
2000-06-10,38.27,42.571000000000005
2000-06-11,41.86,42.470666666666666
2000-06-12,38.21,42.19533333333334
2000-06-13,44.23,42.165333333333336
2000-06-14,38.04,42.090333333333334
2000-06-15,37.28,41.712333333333326
2000-06-16,40.93,41.38966666666667
2000-06-17,43.24,41.048
2000-06-18,46.86,40.922
2000-06-19,43.56,40.97233333333334
2000-06-20,46.47,41.39433333333333
2000-06-21,44.62,41.73866666666667
2000-06-22,38.97,41.73533333333334
2000-06-23,39.33,41.623333333333335
2000-06-24,38.78,41.53366666666667
2000-06-25,42.24,41.882
2000-06-26,44.94,42.35966666666666
2000-06-27,47.82,42.419333333333334
2000-06-28,38.11,42.202333333333335
2000-06-29,39.29,42.22666666666667
2000-06-30,44.36,42.40833333333333
2000-07-01,39.71,42.315333333333335
2000-07-02,39.13,42.26166666666667
2000-07-03,40.38,42.144
2000-07-04,37.34,41.88333333333333
2000-07-05,39.81,41.407000000000004
