Date,poverty_rate,poverty_rate_MA30
2000-01-18,26.42,
2000-01-19,20.99,
2000-01-20,22.93,
2000-01-21,26.05,
2000-01-22,23.99,
2000-01-23,24.57,
2000-01-24,22.81,
2000-01-25,25.87,
2000-01-26,20.97,
2000-01-27,21.4,
2000-01-28,23.92,
2000-01-29,28.13,
2000-01-30,25.07,
2000-01-31,26.01,
2000-02-01,25.44,
2000-02-02,24.11,
2000-02-03,26.5,
2000-02-04,27.62,
2000-02-05,27.34,
2000-02-06,23.8,
2000-02-07,26.63,
2000-02-08,24.77,
2000-02-09,24.91,
2000-02-10,22.71,
2000-02-11,23.24,
2000-02-12,26.54,
2000-02-13,27.81,
2000-02-14,24.61,
2000-02-15,27.0,
2000-02-16,23.57,24.857666666666667
2000-02-17,20.54,24.66166666666667
2000-02-18,20.38,24.641333333333332
2000-02-19,20.88,24.572999999999997
2000-02-20,23.76,24.496666666666666
2000-02-21,24.87,24.526
2000-02-22,23.56,24.49233333333333
2000-02-23,23.7,24.522
2000-02-24,24.6,24.479666666666667
2000-02-25,24.0,24.580666666666666
2000-02-26,22.37,24.613
2000-02-27,24.43,24.630000000000003
2000-02-28,25.3,24.535666666666668
2000-02-29,24.53,24.517666666666667
2000-03-01,26.16,24.522666666666666
2000-03-02,25.08,24.510666666666665
2000-03-03,26.96,24.605666666666668
2000-03-04,25.8,24.582333333333334
2000-03-05,24.68,24.484333333333336
2000-03-06,25.83,24.434
2000-03-07,26.92,24.538
2000-03-08,26.71,24.540666666666663
2000-03-09,27.16,24.620333333333335
2000-03-10,27.01,24.690333333333335
2000-03-11,26.74,24.824666666666666
2000-03-12,26.78,24.942666666666664
2000-03-13,23.34,24.836000000000002
2000-03-14,22.77,24.668000000000003
2000-03-15,25.85,24.709333333333337
2000-03-16,26.29,24.68566666666667
2000-03-17,23.31,24.677
2000-03-18,23.01,24.759333333333334
2000-03-19,24.57,24.899
2000-03-20,26.03,25.070666666666668
2000-03-21,25.27,25.121
2000-03-22,24.89,25.12166666666667
2000-03-23,23.99,25.136
2000-03-24,24.88,25.175333333333334
2000-03-25,24.88,25.184666666666665
2000-03-26,25.9,25.248
2000-03-27,23.79,25.295333333333335
2000-03-28,23.97,25.279999999999998
2000-03-29,23.62,25.224
2000-03-30,21.24,25.114333333333335
2000-03-31,26.54,25.127000000000002
2000-04-01,23.38,25.070333333333334
2000-04-02,24.66,24.993666666666666
2000-04-03,24.43,24.948
2000-04-04,24.66,24.947333333333333
2000-04-05,22.69,24.842666666666666
2000-04-06,21.62,24.665999999999997
2000-04-07,23.35,24.554
2000-04-08,24.58,24.468
2000-04-09,24.63,24.388666666666666
2000-04-10,22.59,24.250333333333334
2000-04-11,21.73,24.081999999999997
2000-04-12,23.58,24.089999999999996
2000-04-13,25.76,24.189666666666664
2000-04-14,24.94,24.159333333333333
2000-04-15,23.21,24.056666666666665
2000-04-16,25.22,24.120333333333335
2000-04-17,27.07,24.25566666666667
2000-04-18,27.05,24.33833333333333
2000-04-19,25.36,24.316
2000-04-20,27.81,24.400666666666666
2000-04-21,24.3,24.380999999999997
2000-04-22,25.98,24.447333333333336
2000-04-23,24.57,24.437
2000-04-24,26.92,24.505000000000003
2000-04-25,22.82,24.40233333333333
2000-04-26,22.99,24.375666666666667
2000-04-27,24.69,24.39966666666667
2000-04-28,26.62,24.499666666666666
2000-04-29,23.97,24.590666666666664
2000-04-30,23.88,24.502
2000-05-01,25.03,24.557000000000002
2000-05-02,25.58,24.587666666666667
2000-05-03,23.23,24.547666666666665
2000-05-04,22.68,24.48166666666667
2000-05-05,22.83,24.486333333333334
2000-05-06,24.3,24.57566666666667
2000-05-07,25.49,24.647000000000002
2000-05-08,26.75,24.71933333333333
2000-05-09,26.11,24.768666666666665
2000-05-10,20.88,24.711666666666662
2000-05-11,25.37,24.833000000000002
2000-05-12,28.51,24.997333333333334
