Date,gdp_per_capita,gdp_per_capita_MA30
2000-01-18,27568.38,
2000-01-19,28320.51,
2000-01-20,27512.82,
2000-01-21,27478.63,
2000-01-22,26299.15,
2000-01-23,26136.75,
2000-01-24,27803.42,
2000-01-25,27346.15,
2000-01-26,26700.85,
2000-01-27,26192.31,
2000-01-28,26230.77,
2000-01-29,26670.94,
2000-01-30,27739.32,
2000-01-31,27286.32,
2000-02-01,27132.48,
2000-02-02,27474.36,
2000-02-03,27598.29,
2000-02-04,27914.53,
2000-02-05,28286.32,
2000-02-06,28508.55,
2000-02-07,27418.8,
2000-02-08,27384.62,
2000-02-09,28824.79,
2000-02-10,26978.63,
2000-02-11,27427.35,
2000-02-12,27940.17,
2000-02-13,28111.11,
2000-02-14,27888.89,
2000-02-15,28705.13,
2000-02-16,28256.41,27504.558333333334
2000-02-17,28457.26,27534.18766666667
2000-02-18,28260.68,27532.193333333333
2000-02-19,28038.46,27549.71466666667
2000-02-20,27935.9,27564.957000000002
2000-02-21,27940.17,27619.657666666666
2000-02-22,28158.12,27687.036666666667
2000-02-23,28230.77,27701.281666666666
2000-02-24,27380.34,27702.42133333333
2000-02-25,27123.93,27716.523999999998
2000-02-26,26858.97,27738.746
2000-02-27,26444.44,27745.868333333336
2000-02-28,26923.08,27754.272999999997
2000-02-29,28247.86,27771.22433333333
2000-03-01,27474.36,27777.492333333335
2000-03-02,27538.46,27791.025
2000-03-03,27081.2,27777.919666666665
2000-03-04,26884.62,27754.130666666668
2000-03-05,27431.62,27738.033666666666
2000-03-06,27000.0,27695.156333333332
2000-03-07,28294.87,27688.033666666666
2000-03-08,28735.04,27731.908333333333
2000-03-09,28559.83,27771.082
2000-03-10,28440.17,27758.261333333332
2000-03-11,27756.41,27784.18733333333
2000-03-12,28017.09,27803.845333333335
2000-03-13,27602.56,27792.591666666667
2000-03-14,29222.22,27829.62866666667
2000-03-15,28940.17,27864.671333333335
2000-03-16,28730.77,27865.526
2000-03-17,26572.65,27809.40066666667
2000-03-18,27482.91,27776.922333333336
2000-03-19,27551.28,27753.27566666667
2000-03-20,27029.91,27719.657333333333
2000-03-21,27854.7,27716.950666666664
2000-03-22,27790.6,27711.965000000004
2000-03-23,27867.52,27702.278333333332
2000-03-24,27773.5,27687.036
2000-03-25,28106.84,27711.25266666667
2000-03-26,27961.54,27739.173
2000-03-27,27123.93,27748.005
2000-03-28,27350.43,27778.20466666667
2000-03-29,28303.42,27824.216
2000-03-30,28760.68,27841.31
2000-03-31,27991.45,27858.546333333335
2000-04-01,28256.41,27882.478
2000-04-02,29000.0,27946.438000000002
2000-04-03,29149.57,28021.93633333333
2000-04-04,27730.77,28031.908
2000-04-05,28452.99,28080.341
2000-04-06,27025.64,28038.033333333333
2000-04-07,26307.69,27957.121666666666
2000-04-08,27957.26,27937.036
2000-04-09,28183.76,27928.488999999998
2000-04-10,27564.1,27922.07866666667
2000-04-11,27948.72,27919.799666666666
2000-04-12,27867.52,27928.631666666668
2000-04-13,27307.69,27864.814
2000-04-14,27495.73,27816.666
2000-04-15,27478.63,27774.928
2000-04-16,27504.27,27805.982
2000-04-17,26952.99,27788.317999999996
2000-04-18,27525.64,27787.463333333333
2000-04-19,27021.37,27787.178666666667
2000-04-20,27384.62,27771.509333333335
2000-04-21,27679.49,27767.805666666663
2000-04-22,28282.05,27781.623333333337
2000-04-23,27662.39,27777.91966666667
2000-04-24,27222.22,27748.432333333334
2000-04-25,28623.93,27770.512000000002
2000-04-26,28393.16,27812.819666666666
2000-04-27,28662.39,27856.551666666663
2000-04-28,26743.59,27804.557333333334
2000-04-29,28824.79,27806.694333333333
2000-04-30,29145.3,27845.156000000003
2000-05-01,28931.62,27867.663
2000-05-02,27649.57,27822.648666666664
2000-05-03,27598.29,27770.939333333336
2000-05-04,28222.22,27787.321
2000-05-05,28183.76,27778.346666666668
2000-05-06,27482.91,27793.589
2000-05-07,28089.74,27852.990666666665
2000-05-08,28653.85,27876.210333333336
2000-05-09,27923.08,27867.521
2000-05-10,26782.05,27841.452666666664
2000-05-11,26931.62,27807.549333333332
2000-05-12,26760.68,27770.654666666665
2000-05-13,25602.56,27713.817
2000-05-14,27153.85,27702.421
2000-05-15,27726.5,27710.683333333334
2000-05-16,26722.22,27684.614999999998
2000-05-17,27354.7,27698.005333333334
2000-05-18,27615.38,27700.996666666666
2000-05-19,27358.97,27712.25
2000-05-20,27876.07,27728.631666666668
2000-05-21,27974.36,27738.46066666667
2000-05-22,27615.38,27716.238333333335
2000-05-23,27841.88,27722.221333333335
2000-05-24,27346.15,27726.352333333332
2000-05-25,27410.26,27685.896666666664
2000-05-26,26427.35,27620.36966666667
2000-05-27,27141.03,27569.657666666666
2000-05-28,27888.89,27607.834333333336
2000-05-29,29055.56,27615.52666666667
2000-05-30,29500.0,27627.35
2000-05-31,28448.72,27611.253333333334
2000-06-01,26824.79,27583.76066666667
2000-06-02,26444.44,27545.299
2000-06-03,26914.53,27501.709333333336
2000-06-04,27820.51,27489.601000000002
2000-06-05,27042.74,27474.928666666667
2000-06-06,26893.16,27435.042666666668
2000-06-07,26700.85,27369.942666666666
2000-06-08,26512.82,27322.934
2000-06-09,26743.59,27321.652
2000-06-10,26474.36,27306.41
2000-06-11,26952.99,27312.820333333333
2000-06-12,28252.14,27401.13966666667
2000-06-13,27277.78,27405.270666666667
2000-06-14,27675.21,27403.561
2000-06-15,28068.38,27448.433000000005
2000-06-16,26730.77,27427.63533333333
2000-06-17,27961.54,27439.174
2000-06-18,27995.73,27460.39933333333
2000-06-19,28606.84,27484.758333333335
2000-06-20,28457.26,27500.854999999996
2000-06-21,28021.37,27514.387999999995
2000-06-22,26914.53,27483.476333333332
2000-06-23,27914.53,27502.422333333336
2000-06-24,28132.48,27526.496333333333
2000-06-25,28034.19,27580.057666666668
2000-06-26,27346.15,27586.895
