Date,investment_pct_gdp,investment_pct_gdp_MA30
2000-01-02,26.0,
2000-01-02,26.0,
2000-01-02,26.0,
2000-01-02,26.0,
2000-01-02,26.0,
2000-01-02,26.0,
2000-01-02,26.0,
2000-01-02,26.0,
2000-01-02,26.0,
2000-01-02,26.0,
2000-01-03,26.0,
2000-01-03,26.0,
2000-01-03,26.0,
2000-01-03,26.0,
2000-01-03,26.0,
2000-01-03,26.0,
2000-01-03,26.0,
2000-01-03,26.0,
2000-01-03,26.0,
2000-01-03,26.0,
2000-01-04,26.0,
2000-01-04,26.0,
2000-01-04,26.0,
2000-01-04,26.0,
2000-01-04,26.0,
2000-01-04,26.0,
2000-01-04,26.0,
2000-01-04,26.0,
2000-01-04,26.0,
2000-01-04,26.0,26.0
2000-01-05,26.0,26.0
2000-01-05,26.0,26.0
2000-01-05,26.0,26.0
2000-01-05,26.0,26.0
2000-01-05,26.0,26.0
2000-01-05,26.0,26.0
2000-01-05,26.0,26.0
2000-01-05,26.0,26.0
2000-01-05,26.0,26.0
2000-01-05,26.0,26.0
2000-01-06,26.0,26.0
2000-01-06,26.0,26.0
2000-01-06,26.0,26.0
2000-01-06,26.0,26.0
2000-01-06,26.0,26.0
2000-01-06,26.0,26.0
2000-01-06,26.0,26.0
2000-01-06,26.0,26.0
2000-01-06,26.0,26.0
2000-01-06,26.0,26.0
2000-01-07,26.0,26.0
2000-01-07,26.0,26.0
2000-01-07,26.0,26.0
2000-01-07,26.0,26.0
2000-01-07,26.0,26.0
2000-01-07,26.0,26.0
2000-01-07,26.0,26.0
2000-01-07,26.0,26.0
2000-01-07,26.0,26.0
2000-01-07,26.0,26.0
2000-01-08,26.0,26.0
2000-01-08,26.0,26.0
2000-01-08,26.0,26.0
2000-01-08,26.0,26.0
2000-01-08,26.0,26.0
2000-01-08,26.0,26.0
2000-01-08,26.0,26.0
2000-01-08,26.0,26.0
2000-01-08,26.0,26.0
2000-01-08,26.0,26.0
2000-01-09,26.0,26.0
2000-01-09,26.0,26.0
2000-01-09,26.0,26.0
2000-01-09,26.0,26.0
2000-01-09,26.0,26.0
2000-01-09,26.0,26.0
2000-01-09,26.0,26.0
2000-01-09,26.0,26.0
2000-01-09,26.0,26.0
2000-01-09,26.0,26.0
2000-01-10,26.0,26.0
2000-01-10,26.0,26.0
2000-01-10,26.0,26.0
2000-01-10,26.0,26.0
2000-01-10,26.0,26.0
2000-01-10,26.0,26.0
2000-01-10,26.0,26.0
2000-01-10,26.0,26.0
2000-01-10,26.0,26.0
2000-01-15,30.09,26.136333333333333
2000-01-15,29.24,26.244333333333334
2000-01-15,29.67,26.366666666666667
2000-01-15,30.5,26.516666666666666
2000-01-15,30.92,26.680666666666664
2000-01-15,31.8,26.874000000000002
2000-01-15,32.63,27.095000000000002
2000-01-15,33.45,27.34333333333333
2000-01-15,31.3,27.52
2000-01-16,34.61,27.807000000000002
2000-01-16,35.85,28.135333333333335
2000-01-16,35.02,28.436
2000-01-16,35.43,28.750333333333334
2000-01-16,34.18,29.023000000000003
2000-01-16,36.26,29.365000000000002
2000-01-16,36.41,29.712
2000-01-16,36.35,30.057000000000002
2000-01-16,36.51,30.407333333333334
2000-01-16,36.47,30.756333333333334
2000-01-17,36.3,31.099666666666668
2000-01-17,36.28,31.442333333333334
2000-01-17,36.34,31.787
2000-01-17,36.4,32.13366666666666
2000-01-17,36.47,32.48266666666667
2000-01-17,36.54,32.833999999999996
2000-01-17,36.78,33.193333333333335
2000-01-17,36.91,33.557
2000-01-17,37.01,33.924
2000-01-17,36.65,34.278999999999996
2000-01-18,36.6,34.632333333333335
2000-01-18,36.17,34.835
2000-01-18,37.02,35.09433333333333
2000-01-18,36.38,35.318
2000-01-18,36.81,35.52833333333333
2000-01-18,35.88,35.693666666666665
2000-01-18,35.46,35.815666666666665
2000-01-18,34.48,35.87733333333334
2000-01-18,35.05,35.93066666666667
2000-01-18,34.71,36.04433333333334
2000-01-19,34.26,36.032666666666664
2000-01-19,34.05,35.97266666666667
2000-01-19,33.83,35.933
2000-01-19,33.6,35.872
2000-01-19,33.4,35.846
2000-01-19,33.39,35.75033333333333
2000-01-19,33.37,35.649
2000-01-19,33.36,35.54933333333334
2000-01-19,33.73,35.45666666666667
2000-01-19,34.11,35.378
2000-01-20,35.68,35.35733333333334
2000-01-20,34.5,35.298
2000-01-20,34.88,35.24933333333333
2000-01-20,35.28,35.211999999999996
2000-01-20,36.4,35.209666666666664
2000-01-20,37.17,35.23066666666667
2000-01-20,38.13,35.275666666666666
2000-01-20,38.52,35.32933333333333
2000-01-20,38.92,35.393
2000-01-20,37.75,35.42966666666667
2000-01-21,38.94,35.507666666666665
2000-01-21,38.62,35.58933333333333
2000-01-21,38.27,35.63099999999999
2000-01-21,37.32,35.662333333333336
2000-01-21,37.95,35.70033333333333
2000-01-21,34.74,35.66233333333333
2000-01-21,36.67,35.702666666666666
2000-01-21,35.66,35.742
2000-01-21,35.2,35.747
2000-01-21,36.13,35.794333333333334
2000-01-22,34.28,35.794999999999995
2000-01-22,33.81,35.787
2000-01-22,33.42,35.77333333333333
2000-01-22,33.16,35.75866666666666
2000-01-22,32.91,35.742333333333335
2000-01-22,32.69,35.719
2000-01-22,32.56,35.692
2000-01-22,32.43,35.660999999999994
2000-01-22,32.43,35.617666666666665
2000-01-22,32.58,35.56666666666667
2000-01-23,32.91,35.474333333333334
2000-01-23,33.53,35.442
2000-01-23,32.75,35.371
2000-01-23,33.22,35.30233333333334
2000-01-23,33.81,35.216
2000-01-23,33.98,35.10966666666666
2000-01-23,34.26,34.980666666666664
2000-01-23,34.13,34.83433333333333
2000-01-23,33.97,34.669333333333334
2000-01-23,34.14,34.549
